row_id,strain_code,species,fraction,peak_area
24998,DBVPG_6202,Rhodotorula diobovata,supernatant,0
24998,DBVPG_7021,Rhodotorula graminis,supernatant,0
24998,DBVPG_10780,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_6083,Rhodotorula graminis,supernatant,0
24998,DBVPG_10937,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_4964,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_5758,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_98A-5,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_2M-1-4,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_6593,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_7323,Rhodotorula paludigena,supernatant,0
24998,DBVPG_10348,Rhodotorula sp_clade_XI,supernatant,0
24998,DBVPG_6092,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-333M-1,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_5225,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_5759,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_6649,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_340-3,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_7539,Rhodotorula kratochvilovae,supernatant,51036
24998,DBVPG_10383,Rhodotorula kratochvilovae,supernatant,0
24998,DBVPG_6740,Pseudomicrostroma phylloplanum,supernatant,0
24998,DBVPG_5226,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_6081,Rhodotorula glutinis,supernatant,0
24998,DBVPG_10619,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_6741,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_100D-1,Rhodotorula mucilaginosa,supernatant,0
24998,NRRL_Y-2474,Rhodotorula graminis,supernatant,0
24998,NRRL_Y-2504,Rhodotorula dairenensis,supernatant,0
24998,NRRL_Y-2510,Rhodotorula mucilaginosa,supernatant,0
24998,NRRL_Y-7192,Rhodotorula sphaerocarpa,supernatant,0
24998,NRRL_Y-12923,Rhodotorula paludigena,supernatant,0
24998,NRRL_Y-17376,Rhodotorula araucariae,supernatant,0
24998,TFCN_340-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-267M-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_48A-15,Rhodotorula paludigena,supernatant,0
24998,TFCN_25-332C-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-334Y-3,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_102C-2,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_270H-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_107C-3,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_33A-4,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_152D-4,Rhodotorula toruloides,supernatant,0
24998,TFCN_7-9-2,Rhodotorula diobovata,supernatant,0
24998,TFCN_17Y-278-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_43A-4,Rhodotorula paludigena,supernatant,0
24998,TFCN_25-331D-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_25-333C-2,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_270H-2,Rhodotorula mucilaginosa,supernatant,83615
24998,TFCN_105A-2,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_118C-2,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_25-334D-3,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_1A-14,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_211A-3,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-0-2E390-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_172A-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_22C-4,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_98D-11,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_25-332Y-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_25-333Y-9,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-334Y-2,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_25-325Y-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_152A-6,Rhodotorula toruloides,supernatant,0
24998,TFCN_17-338D-3,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-0-2E390-2,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_140A-3,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_209-6-5,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-333P-6,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-325D-2,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-325P-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-329Y-4,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_7W-292-3,Rhodotorula dairenensis,supernatant,0
24998,TFCN_89D-3,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_209-6-17,Rhodotorula mucilaginosa,supernatant,79982
24998,TFCN_137D-4,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_25-337Y-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_209-6-2,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_25-332P-2,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_98C-7,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_107A-6,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_1B-1-2,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_98C-5,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_152A-2,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_25-333Y-10,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_152C-3,Rhodotorula toruloides,supernatant,0
24998,TFCN_4M-1-5,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-390M-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_25-335P-1,Rhodotorula diobovata,supernatant,0
24998,TFCN_S22D-1,Rhodotorula taiwanensis,supernatant,0
24998,TFCN_48D-10,Rhodotorula paludigena,supernatant,0
24998,TFCN_86A-3,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_152A-4,Rhodotorula toruloides,supernatant,0
24998,TFCN_17-332P-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_4M-1-4,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_102C-1,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_17-291Y-1,Rhodotorula mucilaginosa,cell,34564
40740,TFCN_86C-9,Rhodotorula sphaerocarpa,cell,585294
40740,TFCN_404D-1,Rhodotorula mucilaginosa,cell,0
40740,TFCN_213-6-2,Rhodotorula mucilaginosa,cell,0
40740,TFCN_152C-6,Rhodotorula taiwanensis,cell,376092
40740,TFCN_273H-1,Rhodotorula mucilaginosa,cell,34030
40740,TFCN_209-6-4,Rhodotorula mucilaginosa,cell,0
40740,TFCN_25-332M-2,Rhodotorula mucilaginosa,cell,0
40740,TFCN_98C-8,Rhodotorula mucilaginosa,cell,0
40740,TFCN_25-335C-1,Rhodotorula diobovata,cell,0
40740,TFCN_54D-2,Rhodotorula mucilaginosa,cell,0
40740,TFCN_152D-6,Rhodotorula toruloides,cell,0
40740,TFCN_25-0-2E332-1,Rhodotorula mucilaginosa,cell,0
40740,TFCN_25-0-2E333-9,Rhodotorula mucilaginosa,cell,0
40740,TFCN_17-0-2E334-10,Rhodotorula mucilaginosa,cell,0
40740,TFCN_357-1,Rhodotorula taiwanensis,cell,466925
40740,TFCN_17-328C-3,Rhodotorula sp_clade_I,cell,0
40740,TFCN_4M-1-3,Rhodotorula mucilaginosa,cell,0
40740,TFCN_17-334Y-6,Rhodotorula diobovata,cell,0
40740,TFCN_25-333P-5,Rhodotorula paludigena,cell,0
40740,TFCN_222A-2,Rhodotorula sp_clade_I,cell,0
40740,TFCN_25-333Y-2,Rhodotorula sp_clade_I,cell,0
40740,TFCN_98A-10,Rhodotorula mucilaginosa,cell,0
40740,TFCN_17-334D-6,Rhodotorula mucilaginosa,cell,0
40740,TFCN_17-0-2E334-4,Rhodotorula mucilaginosa,cell,0
40740,TFCN_363-1-2,Rhodotorula mucilaginosa,cell,0
40740,TFCN_25-0-2E333-7,Rhodotorula mucilaginosa,cell,0
40740,TFCN_141C-2,Rhodotorula mucilaginosa,cell,0
40740,TFCN_25-335Y-1,Rhodotorula mucilaginosa,cell,0
40740,TFCN_213-6-4,Rhodotorula mucilaginosa,cell,0
40740,TFCN_98C-3,Rhodotorula mucilaginosa,cell,0
40740,TFCN_17-333D-2,Rhodotorula mucilaginosa,cell,0
40740,TFCN_17-332C-2,Rhodotorula mucilaginosa,cell,0
40740,TFCN_86A-6,Rhodotorula sphaerocarpa,cell,43407
40740,TFCN_0520-4-2-2,Rhodotorula taiwanensis,cell,467748
40740,TFCN_25-333D-5,Rhodotorula sp_clade_I,cell,46694
40740,TFCN_130D-4,Rhodotorula mucilaginosa,cell,0
40740,TFCN_152C-2,Rhodotorula toruloides,cell,0
40740,TFCN_98D-9,Rhodotorula mucilaginosa,cell,0
40740,TFCN_17-325D-4,Rhodotorula mucilaginosa,cell,0
40740,TFCN_17-332P-2,Rhodotorula mucilaginosa,cell,0
40740,TFCN_342-3,Rhodotorula mucilaginosa,cell,0
40740,TFCN_86A-8,Rhodotorula sphaerocarpa,cell,105668
40740,TFCN_3M-1-1,Rhodotorula mucilaginosa,cell,0
40740,TFCN_152C-5,Rhodotorula mucilaginosa,cell,41926
40740,TFCN_98D-7,Rhodotorula mucilaginosa,cell,0
40740,TFCN_25-337M-3,Rhodotorula mucilaginosa,cell,0
40740,TFCN_25-0-2E333-5,Rhodotorula mucilaginosa,cell,0
40740,TFCN_0520-4-2-1,Rhodotorula taiwanensis,cell,496273
40740,TFCN_48A-2,Rhodotorula paludigena,cell,0
40740,TFCN_1A-1-2,Rhodotorula mucilaginosa,cell,0
40740,TFCN_152A-1,Rhodotorula mucilaginosa,cell,0
40740,TFCN_152A-5,Rhodotorula mucilaginosa,cell,0
40740,TFCN_186DK3-2,Rhodotorula sp_clade_XI,cell,0
40740,TFCN_102D-2,Rhodotorula mucilaginosa,cell,46902
40740,TFCN_25-327D-1,Rhodotorula mucilaginosa,cell,0
40740,TFCN_17-334Y-5,Rhodotorula mucilaginosa,cell,0
40740,TFCN_17-334C-1,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_3238,Rhodotorula mucilaginosa,cell,64317
40740,DBVPG_3444,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_3775,Rhodotorula mucilaginosa,cell,146787
40740,DBVPG_3983,Rhodotorula mucilaginosa,cell,0
40740,TFCN_7-9-3,Rhodotorula diobovata,cell,381358
40740,DBVPG_4378,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_4618,Rhodotorula mucilaginosa,cell,0
40740,TFCN_106A-1,Rhodotorula mucilaginosa,cell,30424
40740,TFCN_17-0-2E337-3,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_3239,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_3538,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_3776,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_3984,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_4379,Rhodotorula mucilaginosa,cell,0
40740,TFCN_25-395P-1,Rhodotorula mucilaginosa,cell,0
40740,TFCN_25-332D-1,Rhodotorula mucilaginosa,cell,0
40740,TFCN_25-333P-2,Rhodotorula mucilaginosa,cell,0
40740,TFCN_181A-1,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_3768,Rhodotorula dairenensis,cell,97417
40740,DBVPG_3777,Rhodotorula mucilaginosa,cell,1184473
40740,DBVPG_3985,Rhodotorula glutinis,cell,0
40740,DBVPG_4380,Rhodotorula mucilaginosa,cell,39079
40740,DBVPG_4669,Rhodotorula mucilaginosa,cell,0
40740,TFCN_152A-12,Rhodotorula mucilaginosa,cell,0
40740,TFCN_17-332M-1,Rhodotorula mucilaginosa,cell,39011
40740,DBVPG_3381,Rhodotorula mucilaginosa,cell,344959
40740,DBVPG_3769,Rhodotorula dairenensis,cell,0
40740,DBVPG_4201,Rhodotorula mucilaginosa,cell,83267
40740,DBVPG_4408,Rhodotorula mucilaginosa,cell,187336
40740,DBVPG_4920,Rhodotorula mucilaginosa,cell,206708
40740,TFCN_17-332M-2,Rhodotorula mucilaginosa,cell,0
40740,TFCN_134A-3,Rhodotorula mucilaginosa,cell,0
40740,TFCN_102D-1,Rhodotorula mucilaginosa,cell,49609
40740,TFCN_209-6-14,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_3044,Rhodotorula mucilaginosa,cell,74525
40740,DBVPG_3382,Rhodotorula mucilaginosa,cell,176428
40740,DBVPG_3854,Rhodotorula mucilaginosa,cell,116868
40740,DBVPG_4202,Rhodotorula mucilaginosa,cell,41097
40740,DBVPG_4466,Rhodotorula mucilaginosa,cell,176674
40740,DBVPG_4945,Rhodotorula mucilaginosa,cell,38791
40740,TFCN_17-332C-1,Rhodotorula mucilaginosa,cell,0
40740,TFCN_4M-1-2,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_3045,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_3383,Rhodotorula mucilaginosa,cell,321325
40740,DBVPG_3855,Rhodotorula mucilaginosa,cell,317007
40740,DBVPG_4203,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_4530,Rhodotorula taiwanensis,cell,166104
40740,DBVPG_4946,Rhodotorula mucilaginosa,cell,116825
40740,TFCN_25-0-2E333-1,Rhodotorula mucilaginosa,cell,0
40740,TFCN_25-0-2E334-1,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_3090,Rhodotorula mucilaginosa,cell,0
40740,TFCN_209-6-11,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_3384,Rhodotorula mucilaginosa,cell,351929
40740,DBVPG_3772,Rhodotorula dairenensis,cell,214019
40740,DBVPG_3856,Rhodotorula mucilaginosa,cell,72572
40740,DBVPG_4304,Rhodotorula mucilaginosa,cell,32555
40740,DBVPG_4531,Rhodotorula taiwanensis,cell,42041
40740,DBVPG_4947,Rhodotorula mucilaginosa,cell,0
40740,TFCN_25-334Y-6,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_3235,Rhodotorula mucilaginosa,cell,136131
40740,DBVPG_3442,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_3773,Rhodotorula dairenensis,cell,0
40740,DBVPG_3857,Rhodotorula mucilaginosa,cell,274447
40740,DBVPG_4376,Rhodotorula mucilaginosa,cell,286519
40740,DBVPG_4534,Rhodotorula mucilaginosa,cell,109282
40740,DBVPG_4949,Rhodotorula mucilaginosa,cell,47751
40740,TFCN_209-6-1,Rhodotorula mucilaginosa,cell,0
40740,TFCN_209-6-12,Rhodotorula mucilaginosa,cell,82058
40740,DBVPG_3237,Rhodotorula mucilaginosa,cell,367824
40740,DBVPG_3443,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_3774,Rhodotorula mucilaginosa,cell,85853
40740,TFCN_17-337P-5,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_3858,Rhodotorula mucilaginosa,cell,76780
40740,DBVPG_5227,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_6091,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_6739,Rhodotorula toruloides,cell,0
40740,DBVPG_7947,Rhodotorula sp_clade_XIII,cell,0
40740,DBVPG_3236,Rhodotorula mucilaginosa,cell,48513
40740,TFCN_137C-3,Rhodotorula mucilaginosa,cell,31907
40740,DBVPG_7316,Rhodotorula paludigena,cell,343302
40740,DBVPG_4956,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_5228,Rhodotorula mucilaginosa,cell,44239
40740,DBVPG_6093,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_6742,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_8043,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_3445,Rhodotorula mucilaginosa,cell,0
40740,TFCN_212C-2,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_4957,Rhodotorula mucilaginosa,cell,39464
40740,DBVPG_5229,Rhodotorula mucilaginosa,cell,38172
40740,DBVPG_6094,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_6743,Rhodotorula mucilaginosa,cell,34734
40740,DBVPG_8058,Rhodotorula sp_clade_I,cell,0
40740,DBVPG_3446,Rhodotorula mucilaginosa,cell,55245
40740,DBVPG_10842,Rhodotorula mucilaginosa,cell,61086
40740,TFCN_25-0-2E390-1,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_4958,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_5235,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_6121,Rhodotorula toruloides,cell,63804
40740,DBVPG_6803,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_10075,Cystobasidium sp.,cell,0
40740,DBVPG_3778,Rhodotorula mucilaginosa,cell,123288
40740,DBVPG_10882,Rhodotorula mucilaginosa,cell,0
40740,TFCN_1A-1-3,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_4962,Rhodotorula mucilaginosa,cell,78542
40740,DBVPG_5236,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_6195,Rhodotorula diobovata,cell,0
40740,DBVPG_7019,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_10753,Rhodotorula kratochvilovae,cell,0
40740,DBVPG_3780,Rhodotorula mucilaginosa,cell,33840
40740,DBVPG_10886,Rhodotorula mucilaginosa,cell,72443
40740,DBVPG_4963,Rhodotorula mucilaginosa,cell,36677
40740,TFCN_25-332D-2,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_5757,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_6202,Rhodotorula diobovata,cell,67688
40740,DBVPG_7021,Rhodotorula graminis,cell,47855
40740,DBVPG_10780,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_6083,Rhodotorula graminis,cell,0
40740,DBVPG_10937,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_4964,Rhodotorula mucilaginosa,cell,41912
40740,DBVPG_5758,Rhodotorula mucilaginosa,cell,0
40740,TFCN_98A-5,Rhodotorula mucilaginosa,cell,0
40740,TFCN_2M-1-4,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_6593,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_7323,Rhodotorula paludigena,cell,114255
40740,DBVPG_10348,Rhodotorula sp_clade_XI,cell,0
40740,DBVPG_6092,Rhodotorula mucilaginosa,cell,141417
40740,TFCN_17-333M-1,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_5225,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_5759,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_6649,Rhodotorula mucilaginosa,cell,0
40740,TFCN_340-3,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_7539,Rhodotorula kratochvilovae,cell,0
40740,DBVPG_10383,Rhodotorula kratochvilovae,cell,80671
40740,DBVPG_6740,Pseudomicrostroma phylloplanum,cell,41385
40740,DBVPG_5226,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_6081,Rhodotorula glutinis,cell,0
40740,DBVPG_10619,Rhodotorula mucilaginosa,cell,0
40740,DBVPG_6741,Rhodotorula mucilaginosa,cell,0
40740,TFCN_100D-1,Rhodotorula mucilaginosa,cell,0
40740,NRRL_Y-2474,Rhodotorula graminis,cell,36555
40740,NRRL_Y-2504,Rhodotorula dairenensis,cell,0
40740,NRRL_Y-2510,Rhodotorula mucilaginosa,cell,0
40740,NRRL_Y-7192,Rhodotorula sphaerocarpa,cell,0
40740,NRRL_Y-12923,Rhodotorula paludigena,cell,190771
40740,NRRL_Y-17376,Rhodotorula araucariae,cell,961901
40740,TFCN_340-1,Rhodotorula mucilaginosa,cell,55031
40740,TFCN_17-267M-1,Rhodotorula mucilaginosa,cell,0
40740,TFCN_48A-15,Rhodotorula paludigena,cell,812097
40740,TFCN_25-332C-1,Rhodotorula mucilaginosa,cell,0
40740,TFCN_17-334Y-3,Rhodotorula mucilaginosa,cell,0
40740,TFCN_102C-2,Rhodotorula mucilaginosa,cell,0
40740,TFCN_270H-1,Rhodotorula mucilaginosa,cell,0
40740,TFCN_107C-3,Rhodotorula mucilaginosa,cell,0
40740,TFCN_33A-4,Rhodotorula mucilaginosa,cell,0
40740,TFCN_152D-4,Rhodotorula toruloides,cell,0
40740,TFCN_7-9-2,Rhodotorula diobovata,cell,104310
40740,TFCN_17Y-278-1,Rhodotorula mucilaginosa,cell,0
40740,TFCN_43A-4,Rhodotorula paludigena,cell,1056022
40740,TFCN_25-331D-1,Rhodotorula mucilaginosa,cell,0
40740,TFCN_25-333C-2,Rhodotorula mucilaginosa,cell,0
40740,TFCN_270H-2,Rhodotorula mucilaginosa,cell,0
40740,TFCN_105A-2,Rhodotorula mucilaginosa,cell,0
40740,TFCN_118C-2,Rhodotorula mucilaginosa,cell,0
40740,TFCN_25-334D-3,Rhodotorula mucilaginosa,cell,113262
40740,TFCN_1A-14,Rhodotorula mucilaginosa,cell,40560
40740,TFCN_211A-3,Rhodotorula mucilaginosa,cell,0
40740,TFCN_17-0-2E390-1,Rhodotorula mucilaginosa,cell,0
40740,TFCN_172A-1,Rhodotorula mucilaginosa,cell,64376
40740,TFCN_22C-4,Rhodotorula mucilaginosa,cell,0
40740,TFCN_98D-11,Rhodotorula mucilaginosa,cell,0
40740,TFCN_25-332Y-1,Rhodotorula mucilaginosa,cell,0
40740,TFCN_25-333Y-9,Rhodotorula mucilaginosa,cell,0
40740,TFCN_17-334Y-2,Rhodotorula mucilaginosa,cell,34864
40740,TFCN_25-325Y-1,Rhodotorula mucilaginosa,cell,0
40740,TFCN_152A-6,Rhodotorula toruloides,cell,0
40740,TFCN_17-338D-3,Rhodotorula mucilaginosa,cell,0
40740,TFCN_17-0-2E390-2,Rhodotorula mucilaginosa,cell,0
40740,TFCN_140A-3,Rhodotorula mucilaginosa,cell,30842
40740,TFCN_209-6-5,Rhodotorula mucilaginosa,cell,0
40740,TFCN_17-333P-6,Rhodotorula mucilaginosa,cell,0
40740,TFCN_17-325D-2,Rhodotorula mucilaginosa,cell,31783
40740,TFCN_17-325P-1,Rhodotorula mucilaginosa,cell,0
40740,TFCN_17-329Y-4,Rhodotorula mucilaginosa,cell,32925
40740,TFCN_7W-292-3,Rhodotorula dairenensis,cell,56289
40740,TFCN_89D-3,Rhodotorula mucilaginosa,cell,104909
40740,TFCN_209-6-17,Rhodotorula mucilaginosa,cell,0
40740,TFCN_137D-4,Rhodotorula mucilaginosa,cell,0
40740,TFCN_25-337Y-1,Rhodotorula mucilaginosa,cell,0
40740,TFCN_209-6-2,Rhodotorula mucilaginosa,cell,0
40740,TFCN_25-332P-2,Rhodotorula mucilaginosa,cell,0
40740,TFCN_98C-7,Rhodotorula mucilaginosa,cell,0
40740,TFCN_107A-6,Rhodotorula mucilaginosa,cell,0
40740,TFCN_1B-1-2,Rhodotorula mucilaginosa,cell,36963
40740,TFCN_98C-5,Rhodotorula mucilaginosa,cell,34509
40740,TFCN_152A-2,Rhodotorula mucilaginosa,cell,40896
40740,TFCN_25-333Y-10,Rhodotorula mucilaginosa,cell,0
40740,TFCN_152C-3,Rhodotorula toruloides,cell,0
40740,TFCN_4M-1-5,Rhodotorula mucilaginosa,cell,0
40740,TFCN_17-390M-1,Rhodotorula mucilaginosa,cell,0
40740,TFCN_25-335P-1,Rhodotorula diobovata,cell,62467
40740,TFCN_S22D-1,Rhodotorula taiwanensis,cell,666262
40740,TFCN_48D-10,Rhodotorula paludigena,cell,1528317
40740,TFCN_86A-3,Rhodotorula mucilaginosa,cell,0
40740,TFCN_152A-4,Rhodotorula toruloides,cell,0
40740,TFCN_17-332P-1,Rhodotorula mucilaginosa,cell,34978
40740,TFCN_4M-1-4,Rhodotorula mucilaginosa,cell,0
40740,TFCN_102C-1,Rhodotorula mucilaginosa,cell,0
40740,TFCN_17-291Y-1,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_86C-9,Rhodotorula sphaerocarpa,supernatant,0
40740,TFCN_404D-1,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_213-6-2,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_152C-6,Rhodotorula taiwanensis,supernatant,0
40740,TFCN_273H-1,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_209-6-4,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_25-332M-2,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_98C-8,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_25-335C-1,Rhodotorula diobovata,supernatant,0
40740,TFCN_54D-2,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_152D-6,Rhodotorula toruloides,supernatant,0
40740,TFCN_25-0-2E332-1,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_25-0-2E333-9,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_17-0-2E334-10,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_357-1,Rhodotorula taiwanensis,supernatant,0
40740,TFCN_17-328C-3,Rhodotorula sp_clade_I,supernatant,0
40740,TFCN_4M-1-3,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_17-334Y-6,Rhodotorula diobovata,supernatant,0
40740,TFCN_25-333P-5,Rhodotorula paludigena,supernatant,0
40740,TFCN_222A-2,Rhodotorula sp_clade_I,supernatant,0
40740,TFCN_25-333Y-2,Rhodotorula sp_clade_I,supernatant,0
40740,TFCN_98A-10,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_17-334D-6,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_17-0-2E334-4,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_363-1-2,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_25-0-2E333-7,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_141C-2,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_25-335Y-1,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_213-6-4,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_98C-3,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_17-333D-2,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_17-332C-2,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_86A-6,Rhodotorula sphaerocarpa,supernatant,0
40740,TFCN_0520-4-2-2,Rhodotorula taiwanensis,supernatant,0
40740,TFCN_25-333D-5,Rhodotorula sp_clade_I,supernatant,0
40740,TFCN_130D-4,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_152C-2,Rhodotorula toruloides,supernatant,0
40740,TFCN_98D-9,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_17-325D-4,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_17-332P-2,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_342-3,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_86A-8,Rhodotorula sphaerocarpa,supernatant,0
40740,TFCN_3M-1-1,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_152C-5,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_98D-7,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_25-337M-3,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_25-0-2E333-5,Rhodotorula mucilaginosa,supernatant,0
40740,TFCN_0520-4-2-1,Rhodotorula taiwanensis,supernatant,59387
40740,TFCN_48A-2,Rhodotorula paludigena,supernatant,0
