species_prefix,protein_id,pfam_acc,hmm_from,hmm_to,ali_from,ali_to,domain_score,domain_type
TFCN110C1,TFCN110C1_000165-T1,PF00501.35,3,383,34,413,205.4,adenylation
TFCN110C1,TFCN110C1_003378-T1,PF00501.35,1,383,220,642,200.9,adenylation
TFCN110C1,TFCN110C1_000571-T1,PF00501.35,47,383,118,468,190.7,adenylation
TFCN110C1,TFCN110C1_003226-T1,PF00501.35,1,384,338,736,193.9,adenylation
TFCN110C1,TFCN110C1_007136-T1,PF00501.35,1,372,55,440,172.5,adenylation
TFCN110C1,TFCN110C1_002283-T1,PF00501.35,19,377,131,500,160.5,adenylation
DBVPG3853,DBVPG3853_005694-T1,PF00501.35,2,378,90,477,309.2,adenylation
DBVPG3853,DBVPG3853_005600-T1,PF00501.35,5,384,28,399,288.9,adenylation
DBVPG3853,DBVPG3853_005773-T1,PF00501.35,8,384,29,393,264.9,adenylation
DBVPG3853,DBVPG3853_004809-T1,PF00501.35,17,384,97,511,257.7,adenylation
DBVPG3853,DBVPG3853_000810-T1,PF00501.35,11,384,49,436,251.9,adenylation
DBVPG3853,DBVPG3853_002390-T1,PF00501.35,17,384,85,507,245.3,adenylation
DBVPG3853,DBVPG3853_002266-T1,PF00501.35,3,384,54,441,228.6,adenylation
DBVPG3853,DBVPG3853_002083-T1,PF00501.35,15,85,91,163,38.3,adenylation
DBVPG3853,DBVPG3853_002083-T1,PF00501.35,81,384,197,551,181.6,adenylation
DBVPG3853,DBVPG3853_005243-T1,PF00501.35,2,383,35,415,210.5,adenylation
DBVPG3853,DBVPG3853_001644-T1,PF00501.35,47,383,118,468,196.1,adenylation
DBVPG3853,DBVPG3853_000391-T1,PF00501.35,3,383,226,631,196.8,adenylation
DBVPG3853,DBVPG3853_004574-T1,PF00501.35,1,384,339,737,195.5,adenylation
DBVPG3853,DBVPG3853_002918-T1,PF00501.35,1,372,55,440,179.4,adenylation
DBVPG3853,DBVPG3853_000735-T1,PF00501.35,19,377,132,501,158.6,adenylation
TFCN3M11,TFCN3M11_005638-T1,PF00501.35,8,384,29,393,265.4,adenylation
TFCN3M11,TFCN3M11_004406-T1,PF00501.35,12,384,50,435,256.9,adenylation
TFCN3M11,TFCN3M11_003848-T1,PF00501.35,17,384,85,507,244.6,adenylation
TFCN3M11,TFCN3M11_002131-T1,PF00501.35,15,384,91,515,240.8,adenylation
TFCN3M11,TFCN3M11_005386-T1,PF00501.35,7,384,38,421,230.2,adenylation
TFCN3M11,TFCN3M11_007590-T1,PF00501.35,12,352,50,404,209.7,adenylation
TFCN3M11,TFCN3M11_002694-T1,PF00501.35,1,383,221,643,197.9,adenylation
TFCN3M11,TFCN3M11_006832-T1,PF00501.35,8,383,2,417,197.3,adenylation
TFCN3M11,TFCN3M11_001804-T1,PF00501.35,47,383,118,468,191.4,adenylation
TFCN3M11,TFCN3M11_003553-T1,PF00501.35,1,384,342,740,193.6,adenylation
TFCN3M11,TFCN3M11_000218-T1,PF00501.35,2,383,33,403,186.7,adenylation
TFCN3M11,TFCN3M11_006890-T1,PF00501.35,22,383,2,347,180.1,adenylation
TFCN3M11,TFCN3M11_005347-T1,PF00501.35,1,370,55,438,171.6,adenylation
TFCN3M11,TFCN3M11_004552-T1,PF00501.35,19,377,131,500,160.2,adenylation
TFCN3M11,TFCN3M11_010734-T1,PF00501.35,59,266,3,207,129.7,adenylation
TFCN3M11,TFCN3M11_010688-T1,PF00501.35,53,214,1,171,67.3,adenylation
TFCN3M11,TFCN3M11_011588-T1,PF00501.35,291,384,15,113,60.2,adenylation
TFCN3M11,TFCN3M11_009267-T1,PF00501.35,47,182,118,276,51.1,adenylation
DBVPG4377,DBVPG4377_006527-T1,PF00501.35,2,378,90,477,306.4,adenylation
DBVPG4377,DBVPG4377_006277-T1,PF00501.35,5,384,28,399,290.6,adenylation
DBVPG4377,DBVPG4377_006626-T1,PF00501.35,8,384,29,393,264.8,adenylation
DBVPG4377,DBVPG4377_002063-T1,PF00501.35,5,384,85,511,263.5,adenylation
DBVPG4377,DBVPG4377_003070-T1,PF00501.35,12,384,50,435,254.4,adenylation
DBVPG4377,DBVPG4377_005849-T1,PF00501.35,17,384,85,507,244.8,adenylation
DBVPG4377,DBVPG4377_001789-T1,PF00501.35,15,384,91,515,240.5,adenylation
DBVPG4377,DBVPG4377_007271-T1,PF00501.35,2,384,53,441,234.2,adenylation
DBVPG4377,DBVPG4377_005982-T1,PF00501.35,3,383,34,413,205.4,adenylation
DBVPG4377,DBVPG4377_003643-T1,PF00501.35,1,383,220,642,200.9,adenylation
DBVPG4377,DBVPG4377_001966-T1,PF00501.35,47,383,118,468,190.7,adenylation
DBVPG4377,DBVPG4377_004528-T1,PF00501.35,1,384,338,736,193.9,adenylation
DBVPG4377,DBVPG4377_005017-T1,PF00501.35,1,372,55,440,172.2,adenylation
DBVPG4377,DBVPG4377_003742-T1,PF00501.35,19,377,131,500,160.5,adenylation
DBVPG3780,DBVPG3780_000007-T1,PF00501.35,2,378,90,477,306.8,adenylation
DBVPG3780,DBVPG3780_004915-T1,PF00501.35,5,384,28,399,291.0,adenylation
DBVPG3780,DBVPG3780_000299-T1,PF00501.35,8,384,29,393,264.9,adenylation
DBVPG3780,DBVPG3780_002110-T1,PF00501.35,5,384,85,511,263.5,adenylation
DBVPG3780,DBVPG3780_002049-T1,PF00501.35,12,384,50,435,254.4,adenylation
DBVPG3780,DBVPG3780_002258-T1,PF00501.35,17,384,85,507,244.8,adenylation
DBVPG3780,DBVPG3780_003982-T1,PF00501.35,15,384,91,515,240.4,adenylation
DBVPG3780,DBVPG3780_007180-T1,PF00501.35,2,384,53,441,234.2,adenylation
DBVPG3780,DBVPG3780_005602-T1,PF00501.35,3,383,34,413,205.4,adenylation
DBVPG3780,DBVPG3780_005306-T1,PF00501.35,1,383,220,642,200.9,adenylation
DBVPG3780,DBVPG3780_000766-T1,PF00501.35,47,383,118,468,190.7,adenylation
DBVPG3780,DBVPG3780_004858-T1,PF00501.35,1,384,338,736,193.9,adenylation
DBVPG3780,DBVPG3780_005658-T1,PF00501.35,1,372,55,440,172.2,adenylation
DBVPG3780,DBVPG3780_003302-T1,PF00501.35,19,377,131,500,160.5,adenylation
TFCN152A4,TFCN152A4_003716-T1,PF00501.35,2,378,91,478,306.6,adenylation
TFCN152A4,TFCN152A4_007114-T1,PF00501.35,4,384,30,402,283.9,adenylation
TFCN152A4,TFCN152A4_001983-T1,PF00501.35,17,384,97,507,264.2,adenylation
TFCN152A4,TFCN152A4_003554-T1,PF00501.35,14,384,55,441,248.5,adenylation
TFCN152A4,TFCN152A4_002123-T1,PF00501.35,2,383,32,413,236.3,adenylation
TFCN152A4,TFCN152A4_004817-T1,PF00501.35,16,384,93,513,230.0,adenylation
TFCN152A4,TFCN152A4_002737-T1,PF00501.35,23,384,93,509,227.5,adenylation
TFCN152A4,TFCN152A4_007173-T1,PF00501.35,4,384,55,442,225.0,adenylation
TFCN152A4,TFCN152A4_002473-T1,PF00501.35,4,384,60,441,221.7,adenylation
TFCN152A4,TFCN152A4_003461-T1,PF00501.35,3,383,216,626,196.3,adenylation
TFCN152A4,TFCN152A4_002944-T1,PF00501.35,47,383,118,468,186.5,adenylation
TFCN152A4,TFCN152A4_005642-T1,PF00501.35,1,384,343,741,193.4,adenylation
TFCN152A4,TFCN152A4_000674-T1,PF00501.35,20,377,132,500,159.3,adenylation
TFCN152A4,TFCN152A4_003336-T1,PF00501.35,2,310,61,355,155.7,adenylation
TFCN152A4,TFCN152A4_000495-T1,PF00501.35,245,384,6,148,107.8,adenylation
TFCN152A4,TFCN152A4_002721-T1,PF00501.35,251,384,36,163,81.5,adenylation
TFCN792,TFCN792_004975-T1,PF00501.35,8,383,33,400,279.9,adenylation
TFCN792,TFCN792_002322-T1,PF00501.35,16,384,93,509,263.4,adenylation
TFCN792,TFCN792_001168-T1,PF00501.35,18,384,87,508,252.3,adenylation
TFCN792,TFCN792_002489-T1,PF00501.35,4,384,55,439,245.3,adenylation
TFCN792,TFCN792_001460-T1,PF00501.35,17,384,94,513,223.6,adenylation
TFCN792,TFCN792_003533-T1,PF00501.35,2,383,33,413,213.5,adenylation
TFCN792,TFCN792_004017-T1,PF00501.35,11,384,56,431,211.8,adenylation
TFCN792,TFCN792_001989-T1,PF00501.35,7,384,61,446,201.8,adenylation
TFCN792,TFCN792_004093-T1,PF00501.35,47,384,117,468,192.9,adenylation
TFCN792,TFCN792_004454-T1,PF00501.35,1,375,53,432,186.5,adenylation
TFCN792,TFCN792_001707-T1,PF00501.35,3,383,216,636,179.0,adenylation
TFCN792,TFCN792_005343-T1,PF00501.35,1,337,238,577,175.3,adenylation
TFCN792,TFCN792_004160-T1,PF00501.35,20,377,134,502,141.9,adenylation
TFCN792,TFCN792_004793-T1,PF00501.35,243,378,6,141,96.4,adenylation
TFCN792,TFCN792_006238-T1,PF00501.35,3,193,22,215,68.6,adenylation
TFCN792,TFCN792_007050-T1,PF00501.35,20,145,134,264,62.0,adenylation
TFCN792,TFCN792_010596-T1,PF00501.35,157,220,6,66,41.8,adenylation
TFCN792,TFCN792_011479-T1,PF00501.35,313,384,6,86,31.2,adenylation
DBVPG10348,DBVPG10348_004390-T1,PF00501.35,2,378,90,477,306.2,adenylation
DBVPG10348,DBVPG10348_003119-T1,PF00501.35,5,384,28,399,293.0,adenylation
DBVPG10348,DBVPG10348_004872-T1,PF00501.35,8,384,29,393,259.5,adenylation
DBVPG10348,DBVPG10348_001362-T1,PF00501.35,11,384,49,433,259.2,adenylation
DBVPG10348,DBVPG10348_005954-T1,PF00501.35,17,384,97,511,256.8,adenylation
DBVPG10348,DBVPG10348_005001-T1,PF00501.35,17,384,85,507,247.4,adenylation
DBVPG10348,DBVPG10348_002693-T1,PF00501.35,15,384,91,513,237.0,adenylation
DBVPG10348,DBVPG10348_004460-T1,PF00501.35,2,384,53,441,232.5,adenylation
DBVPG10348,DBVPG10348_001330-T1,PF00501.35,2,383,35,415,209.0,adenylation
DBVPG10348,DBVPG10348_001816-T1,PF00501.35,1,383,222,646,198.8,adenylation
DBVPG10348,DBVPG10348_000268-T1,PF00501.35,47,383,118,468,194.7,adenylation
DBVPG10348,DBVPG10348_006144-T1,PF00501.35,1,384,341,739,195.7,adenylation
DBVPG10348,DBVPG10348_004040-T1,PF00501.35,1,367,55,435,174.8,adenylation
DBVPG10348,DBVPG10348_001379-T1,PF00501.35,19,377,132,501,161.5,adenylation
TFCN20962,TFCN20962_003602-T1,PF00501.35,2,378,90,477,306.8,adenylation
TFCN20962,TFCN20962_005139-T1,PF00501.35,5,384,28,399,290.6,adenylation
TFCN20962,TFCN20962_005730-T1,PF00501.35,8,384,29,393,264.8,adenylation
TFCN20962,TFCN20962_000317-T1,PF00501.35,5,384,85,511,263.5,adenylation
TFCN20962,TFCN20962_001795-T1,PF00501.35,12,384,50,435,254.4,adenylation
TFCN20962,TFCN20962_002766-T1,PF00501.35,17,384,85,507,244.8,adenylation
TFCN20962,TFCN20962_001226-T1,PF00501.35,15,384,91,515,240.4,adenylation
TFCN20962,TFCN20962_004052-T1,PF00501.35,2,384,53,441,234.2,adenylation
TFCN20962,TFCN20962_000177-T1,PF00501.35,3,383,34,413,205.4,adenylation
TFCN20962,TFCN20962_003641-T1,PF00501.35,1,383,220,642,200.9,adenylation
TFCN20962,TFCN20962_000351-T1,PF00501.35,47,383,118,468,190.7,adenylation
TFCN20962,TFCN20962_003396-T1,PF00501.35,1,384,338,736,193.9,adenylation
TFCN20962,TFCN20962_002591-T1,PF00501.35,1,372,55,440,172.5,adenylation
TFCN20962,TFCN20962_002020-T1,PF00501.35,19,377,131,500,160.5,adenylation
DBVPG6741,DBVPG6741_004097-T1,PF00501.35,2,378,90,477,306.8,adenylation
DBVPG6741,DBVPG6741_003355-T1,PF00501.35,5,384,28,399,290.6,adenylation
DBVPG6741,DBVPG6741_006813-T1,PF00501.35,8,384,29,393,264.8,adenylation
DBVPG6741,DBVPG6741_007325-T1,PF00501.35,5,384,85,511,263.5,adenylation
DBVPG6741,DBVPG6741_000935-T1,PF00501.35,12,384,50,435,254.4,adenylation
DBVPG6741,DBVPG6741_001733-T1,PF00501.35,17,384,85,507,244.8,adenylation
DBVPG6741,DBVPG6741_002188-T1,PF00501.35,15,384,91,515,240.3,adenylation
DBVPG6741,DBVPG6741_003533-T1,PF00501.35,2,384,63,451,234.1,adenylation
DBVPG6741,DBVPG6741_000359-T1,PF00501.35,3,383,34,413,205.4,adenylation
DBVPG6741,DBVPG6741_003171-T1,PF00501.35,1,383,220,642,200.9,adenylation
DBVPG6741,DBVPG6741_005609-T1,PF00501.35,47,383,118,468,190.7,adenylation
DBVPG6741,DBVPG6741_004341-T1,PF00501.35,1,384,338,736,193.9,adenylation
DBVPG6741,DBVPG6741_007024-T1,PF00501.35,1,372,55,440,172.5,adenylation
DBVPG6741,DBVPG6741_001377-T1,PF00501.35,19,377,131,500,160.5,adenylation
TFCN793,TFCN793_003350-T1,PF00501.35,2,378,90,477,307.2,adenylation
TFCN793,TFCN793_002131-T1,PF00501.35,16,384,93,509,263.4,adenylation
TFCN793,TFCN793_004127-T1,PF00501.35,4,384,55,439,246.4,adenylation
TFCN793,TFCN793_004282-T1,PF00501.35,17,384,94,508,223.9,adenylation
TFCN793,TFCN793_002552-T1,PF00501.35,2,383,33,413,213.5,adenylation
TFCN793,TFCN793_008299-T1,PF00501.35,8,302,33,322,205.9,adenylation
TFCN793,TFCN793_003793-T1,PF00501.35,7,384,61,446,201.8,adenylation
TFCN793,TFCN793_005764-T1,PF00501.35,47,384,117,468,192.9,adenylation
TFCN793,TFCN793_002811-T1,PF00501.35,152,384,25,289,200.6,adenylation
TFCN793,TFCN793_001450-T1,PF00501.35,3,383,216,636,179.9,adenylation
TFCN793,TFCN793_004350-T1,PF00501.35,20,377,134,502,143.1,adenylation
TFCN793,TFCN793_005337-T1,PF00501.35,20,377,117,485,142.0,adenylation
TFCN793,TFCN793_007875-T1,PF00501.35,1,189,53,244,123.7,adenylation
TFCN793,TFCN793_008306-T1,PF00501.35,10,220,31,241,115.7,adenylation
TFCN793,TFCN793_008988-T1,PF00501.35,199,384,17,182,112.3,adenylation
TFCN793,TFCN793_010788-T1,PF00501.35,197,384,2,190,75.9,adenylation
TFCN793,TFCN793_011063-T1,PF00501.35,11,179,50,231,73.3,adenylation
TFCN793,TFCN793_012577-T1,PF00501.35,64,201,1,139,57.4,adenylation
TFCN793,TFCN793_005050-T1,PF00501.35,1,75,334,418,55.6,adenylation
TFCN793,TFCN793_010193-T1,PF00501.35,321,383,1,59,46.5,adenylation
TFCN793,TFCN793_011813-T1,PF00501.35,212,323,1,103,39.0,adenylation
DBVPG4946,DBVPG4946_005473-T1,PF00501.35,2,378,90,477,306.8,adenylation
DBVPG4946,DBVPG4946_003978-T1,PF00501.35,5,384,28,399,291.0,adenylation
DBVPG4946,DBVPG4946_007277-T1,PF00501.35,8,384,93,457,264.4,adenylation
DBVPG4946,DBVPG4946_001245-T1,PF00501.35,5,384,85,511,263.5,adenylation
DBVPG4946,DBVPG4946_003275-T1,PF00501.35,12,384,50,435,254.4,adenylation
DBVPG4946,DBVPG4946_001455-T1,PF00501.35,17,384,85,507,244.8,adenylation
DBVPG4946,DBVPG4946_003386-T1,PF00501.35,15,384,91,515,240.4,adenylation
DBVPG4946,DBVPG4946_006688-T1,PF00501.35,2,384,63,451,234.1,adenylation
DBVPG4946,DBVPG4946_006766-T1,PF00501.35,3,383,34,413,205.4,adenylation
DBVPG4946,DBVPG4946_006247-T1,PF00501.35,1,383,220,642,200.9,adenylation
DBVPG4946,DBVPG4946_000627-T1,PF00501.35,47,383,118,468,190.7,adenylation
DBVPG4946,DBVPG4946_004678-T1,PF00501.35,1,384,338,736,193.9,adenylation
DBVPG4946,DBVPG4946_004552-T1,PF00501.35,1,372,55,440,172.2,adenylation
DBVPG4946,DBVPG4946_001845-T1,PF00501.35,19,377,131,500,160.5,adenylation
TFCN17333P6,TFCN17333P6_014203-T1,PF00501.35,2,378,90,477,306.8,adenylation
TFCN17333P6,TFCN17333P6_002973-T1,PF00501.35,2,378,90,477,306.5,adenylation
TFCN17333P6,TFCN17333P6_006207-T1,PF00501.35,5,384,28,399,290.6,adenylation
TFCN17333P6,TFCN17333P6_006279-T1,PF00501.35,5,384,28,399,290.5,adenylation
TFCN17333P6,TFCN17333P6_012508-T1,PF00501.35,8,384,29,393,269.9,adenylation
TFCN17333P6,TFCN17333P6_011255-T1,PF00501.35,8,384,29,393,264.8,adenylation
TFCN17333P6,TFCN17333P6_014305-T1,PF00501.35,5,384,85,511,263.5,adenylation
TFCN17333P6,TFCN17333P6_000289-T1,PF00501.35,17,384,98,512,261.3,adenylation
TFCN17333P6,TFCN17333P6_013827-T1,PF00501.35,12,384,50,435,254.4,adenylation
TFCN17333P6,TFCN17333P6_005057-T1,PF00501.35,15,384,53,435,246.5,adenylation
TFCN17333P6,TFCN17333P6_001341-T1,PF00501.35,17,384,85,507,244.8,adenylation
TFCN17333P6,TFCN17333P6_012222-T1,PF00501.35,17,384,85,507,244.5,adenylation
TFCN17333P6,TFCN17333P6_003912-T1,PF00501.35,15,384,91,515,240.4,adenylation
TFCN17333P6,TFCN17333P6_001720-T1,PF00501.35,15,384,91,515,238.4,adenylation
TFCN17333P6,TFCN17333P6_002655-T1,PF00501.35,2,384,53,441,234.2,adenylation
TFCN17333P6,TFCN17333P6_003574-T1,PF00501.35,2,384,53,441,233.8,adenylation
TFCN17333P6,TFCN17333P6_005992-T1,PF00501.35,3,383,34,413,205.4,adenylation
TFCN17333P6,TFCN17333P6_000428-T1,PF00501.35,2,383,33,413,204.8,adenylation
TFCN17333P6,TFCN17333P6_005236-T1,PF00501.35,1,383,220,642,200.9,adenylation
TFCN17333P6,TFCN17333P6_001144-T1,PF00501.35,47,383,118,468,192.3,adenylation
TFCN17333P6,TFCN17333P6_003081-T1,PF00501.35,1,383,220,642,197.0,adenylation
TFCN17333P6,TFCN17333P6_006687-T1,PF00501.35,47,383,118,468,190.7,adenylation
TFCN17333P6,TFCN17333P6_010206-T1,PF00501.35,1,384,340,738,194.1,adenylation
TFCN17333P6,TFCN17333P6_010504-T1,PF00501.35,1,384,338,736,193.8,adenylation
TFCN17333P6,TFCN17333P6_009710-T1,PF00501.35,1,372,55,440,173.5,adenylation
TFCN17333P6,TFCN17333P6_013102-T1,PF00501.35,1,372,55,440,172.5,adenylation
TFCN17333P6,TFCN17333P6_005036-T1,PF00501.35,19,377,132,501,160.7,adenylation
TFCN17333P6,TFCN17333P6_000940-T1,PF00501.35,19,377,131,500,160.5,adenylation
DBVPG4963,DBVPG4963_005025-T1,PF00501.35,2,378,90,477,306.8,adenylation
DBVPG4963,DBVPG4963_002901-T1,PF00501.35,5,384,28,399,291.0,adenylation
DBVPG4963,DBVPG4963_007242-T1,PF00501.35,8,384,93,457,264.4,adenylation
DBVPG4963,DBVPG4963_002097-T1,PF00501.35,5,384,85,511,263.5,adenylation
DBVPG4963,DBVPG4963_004228-T1,PF00501.35,12,384,50,435,254.4,adenylation
DBVPG4963,DBVPG4963_002513-T1,PF00501.35,17,384,85,507,244.8,adenylation
DBVPG4963,DBVPG4963_004456-T1,PF00501.35,15,384,91,515,240.4,adenylation
DBVPG4963,DBVPG4963_003065-T1,PF00501.35,2,384,53,441,234.2,adenylation
DBVPG4963,DBVPG4963_001759-T1,PF00501.35,3,383,34,413,205.4,adenylation
DBVPG4963,DBVPG4963_001221-T1,PF00501.35,1,383,220,642,200.9,adenylation
DBVPG4963,DBVPG4963_000323-T1,PF00501.35,47,383,118,468,190.7,adenylation
DBVPG4963,DBVPG4963_005481-T1,PF00501.35,1,384,338,736,193.9,adenylation
DBVPG4963,DBVPG4963_001601-T1,PF00501.35,1,372,55,440,172.2,adenylation
DBVPG4963,DBVPG4963_003527-T1,PF00501.35,19,377,131,500,160.5,adenylation
DBVPG4618,DBVPG4618_003603-T1,PF00501.35,2,378,90,477,306.8,adenylation
DBVPG4618,DBVPG4618_006940-T1,PF00501.35,5,384,28,399,290.6,adenylation
DBVPG4618,DBVPG4618_006875-T1,PF00501.35,8,384,29,393,264.8,adenylation
DBVPG4618,DBVPG4618_000003-T1,PF00501.35,5,384,85,511,263.5,adenylation
DBVPG4618,DBVPG4618_001015-T1,PF00501.35,12,384,50,435,254.4,adenylation
DBVPG4618,DBVPG4618_002341-T1,PF00501.35,17,384,85,507,244.8,adenylation
DBVPG4618,DBVPG4618_004990-T1,PF00501.35,15,384,91,515,240.4,adenylation
DBVPG4618,DBVPG4618_007053-T1,PF00501.35,2,384,53,441,234.2,adenylation
DBVPG4618,DBVPG4618_000143-T1,PF00501.35,3,383,34,413,205.4,adenylation
DBVPG4618,DBVPG4618_004171-T1,PF00501.35,1,383,220,642,200.9,adenylation
DBVPG4618,DBVPG4618_002137-T1,PF00501.35,47,383,118,468,190.7,adenylation
DBVPG4618,DBVPG4618_006540-T1,PF00501.35,1,384,338,736,193.9,adenylation
DBVPG4618,DBVPG4618_003076-T1,PF00501.35,1,372,55,440,172.2,adenylation
DBVPG4618,DBVPG4618_003409-T1,PF00501.35,19,377,131,500,160.5,adenylation
TFCN98C3,TFCN98C3_001840-T1,PF00501.35,2,378,90,477,306.8,adenylation
TFCN98C3,TFCN98C3_001803-T1,PF00501.35,5,384,28,399,290.6,adenylation
TFCN98C3,TFCN98C3_006230-T1,PF00501.35,8,384,29,393,264.8,adenylation
TFCN98C3,TFCN98C3_000311-T1,PF00501.35,5,384,85,511,263.5,adenylation
TFCN98C3,TFCN98C3_001229-T1,PF00501.35,12,384,50,435,254.4,adenylation
TFCN98C3,TFCN98C3_006648-T1,PF00501.35,17,384,85,507,244.8,adenylation
TFCN98C3,TFCN98C3_000870-T1,PF00501.35,15,384,91,515,240.4,adenylation
TFCN98C3,TFCN98C3_005103-T1,PF00501.35,2,384,53,441,234.2,adenylation
TFCN98C3,TFCN98C3_000170-T1,PF00501.35,3,383,34,413,205.4,adenylation
TFCN98C3,TFCN98C3_006128-T1,PF00501.35,1,383,220,642,200.9,adenylation
TFCN98C3,TFCN98C3_001959-T1,PF00501.35,47,383,118,468,190.7,adenylation
TFCN98C3,TFCN98C3_004162-T1,PF00501.35,1,384,338,736,193.9,adenylation
TFCN98C3,TFCN98C3_006931-T1,PF00501.35,1,372,55,440,172.5,adenylation
TFCN98C3,TFCN98C3_001249-T1,PF00501.35,19,377,131,500,160.5,adenylation
TFCN25334Y6,TFCN25334Y6_002569-T1,PF00501.35,2,378,90,477,308.2,adenylation
TFCN25334Y6,TFCN25334Y6_002717-T1,PF00501.35,5,384,28,399,290.5,adenylation
TFCN25334Y6,TFCN25334Y6_002897-T1,PF00501.35,8,384,29,393,269.9,adenylation
TFCN25334Y6,TFCN25334Y6_005956-T1,PF00501.35,17,384,98,512,261.3,adenylation
TFCN25334Y6,TFCN25334Y6_001099-T1,PF00501.35,15,384,53,435,246.5,adenylation
TFCN25334Y6,TFCN25334Y6_006388-T1,PF00501.35,17,384,85,507,244.5,adenylation
TFCN25334Y6,TFCN25334Y6_001767-T1,PF00501.35,15,384,91,515,239.7,adenylation
TFCN25334Y6,TFCN25334Y6_003363-T1,PF00501.35,2,384,53,441,233.8,adenylation
TFCN25334Y6,TFCN25334Y6_001330-T1,PF00501.35,2,383,33,413,206.5,adenylation
TFCN25334Y6,TFCN25334Y6_000219-T1,PF00501.35,47,383,118,468,192.3,adenylation
TFCN25334Y6,TFCN25334Y6_004329-T1,PF00501.35,1,383,220,642,196.4,adenylation
TFCN25334Y6,TFCN25334Y6_002102-T1,PF00501.35,1,384,340,738,194.1,adenylation
TFCN25334Y6,TFCN25334Y6_002388-T1,PF00501.35,1,372,55,440,173.5,adenylation
TFCN25334Y6,TFCN25334Y6_001118-T1,PF00501.35,19,377,132,501,160.7,adenylation
DBVPG3768,DBVPG3768_003000-T1,PF00501.35,5,384,28,399,288.9,adenylation
DBVPG3768,DBVPG3768_006085-T1,PF00501.35,2,330,90,430,279.0,adenylation
DBVPG3768,DBVPG3768_006208-T1,PF00501.35,8,384,29,393,264.9,adenylation
DBVPG3768,DBVPG3768_005520-T1,PF00501.35,17,384,97,511,257.7,adenylation
DBVPG3768,DBVPG3768_001578-T1,PF00501.35,11,384,49,436,251.9,adenylation
DBVPG3768,DBVPG3768_003680-T1,PF00501.35,17,384,85,507,245.3,adenylation
DBVPG3768,DBVPG3768_004975-T1,PF00501.35,3,384,54,441,228.6,adenylation
DBVPG3768,DBVPG3768_002188-T1,PF00501.35,15,85,91,163,38.3,adenylation
DBVPG3768,DBVPG3768_002188-T1,PF00501.35,81,384,197,551,181.6,adenylation
DBVPG3768,DBVPG3768_003890-T1,PF00501.35,47,383,118,468,196.1,adenylation
DBVPG3768,DBVPG3768_001497-T1,PF00501.35,3,383,226,648,196.1,adenylation
DBVPG3768,DBVPG3768_002378-T1,PF00501.35,1,384,339,737,195.5,adenylation
DBVPG3768,DBVPG3768_003529-T1,PF00501.35,1,372,55,440,179.4,adenylation
DBVPG3768,DBVPG3768_001658-T1,PF00501.35,19,377,132,501,158.6,adenylation
DBVPG7316,DBVPG7316_005970-T1,PF00501.35,2,378,90,477,303.4,adenylation
DBVPG7316,DBVPG7316_006087-T1,PF00501.35,8,383,34,401,272.9,adenylation
DBVPG7316,DBVPG7316_003605-T1,PF00501.35,6,384,26,393,263.6,adenylation
DBVPG7316,DBVPG7316_001979-T1,PF00501.35,17,384,96,510,255.4,adenylation
DBVPG7316,DBVPG7316_001269-T1,PF00501.35,4,384,54,441,245.3,adenylation
DBVPG7316,DBVPG7316_000139-T1,PF00501.35,17,384,85,507,244.9,adenylation
DBVPG7316,DBVPG7316_007208-T1,PF00501.35,6,384,83,513,218.6,adenylation
DBVPG7316,DBVPG7316_001786-T1,PF00501.35,2,383,33,411,213.4,adenylation
DBVPG7316,DBVPG7316_005653-T1,PF00501.35,1,384,332,730,206.5,adenylation
DBVPG7316,DBVPG7316_002399-T1,PF00501.35,10,384,51,407,201.0,adenylation
DBVPG7316,DBVPG7316_000548-T1,PF00501.35,47,384,117,468,194.5,adenylation
DBVPG7316,DBVPG7316_007359-T1,PF00501.35,3,383,85,503,196.4,adenylation
DBVPG7316,DBVPG7316_005145-T1,PF00501.35,1,281,57,343,160.1,adenylation
DBVPG7316,DBVPG7316_002252-T1,PF00501.35,20,377,779,1147,148.4,adenylation
DBVPG7316,DBVPG7316_005585-T1,PF00501.35,3,333,21,346,108.7,adenylation
DBVPG4945,DBVPG4945_004459-T1,PF00501.35,2,378,90,477,306.8,adenylation
DBVPG4945,DBVPG4945_005739-T1,PF00501.35,5,384,28,399,290.6,adenylation
DBVPG4945,DBVPG4945_004190-T1,PF00501.35,8,384,29,393,264.8,adenylation
DBVPG4945,DBVPG4945_003614-T1,PF00501.35,5,384,85,511,263.5,adenylation
DBVPG4945,DBVPG4945_007001-T1,PF00501.35,12,384,50,435,254.4,adenylation
DBVPG4945,DBVPG4945_003243-T1,PF00501.35,17,384,85,507,244.8,adenylation
DBVPG4945,DBVPG4945_004304-T1,PF00501.35,15,384,91,515,240.4,adenylation
DBVPG4945,DBVPG4945_001646-T1,PF00501.35,2,384,53,441,234.2,adenylation
DBVPG4945,DBVPG4945_002147-T1,PF00501.35,3,383,34,413,205.4,adenylation
DBVPG4945,DBVPG4945_006910-T1,PF00501.35,1,383,220,642,200.9,adenylation
DBVPG4945,DBVPG4945_000267-T1,PF00501.35,47,383,118,468,190.7,adenylation
DBVPG4945,DBVPG4945_003388-T1,PF00501.35,1,384,338,736,193.9,adenylation
DBVPG4945,DBVPG4945_005435-T1,PF00501.35,1,372,55,440,172.2,adenylation
