ComponentIndex	n_members	max_rho_abs	es	p_maxrho_perm	p_es_perm	p_fdr_max	p_es_fdr	p_maxrho_fdr	trait	sig_es	sig_maxrho	sig_familywise
2709	29	0.2270030448501543	0.8774693316872042	0.010001	0.005001	0.7970010000000001	0.0374425519480519	0.0401782334494773	growth_supernatant	True	True	False
2716	3	0.2270880465712614	1.377534401012067	0.001001	0.003001	0.7950010000000001	0.0300882869565217	0.011315225490196	growth_supernatant	True	True	False
2736	2	0.1967845935359352	1.2464480702776195	0.002001	0.025001	0.997001	0.0787599808743169	0.0174784318181818	growth_supernatant	False	True	False
2743	4	0.2278717840328153	2.013844631640464	1e-06	1e-06	0.7840010000000001	3.294285714285714e-05	2.175471698113208e-05	growth_supernatant	True	True	False
2744	11	0.1816890767499254	1.064041273946056	0.0150009999999999	1e-06	1.0	3.294285714285714e-05	0.0502795145348837	growth_supernatant	True	False	False
2745	7	0.2690324327137936	1.0187800482699074	1e-06	0.008001	0.190001	0.0454441034482758	2.175471698113208e-05	growth_supernatant	True	True	False
2776	3	0.1860403712007799	1.005584830545667	0.008001	0.029001	1.0	0.0848684086294416	0.0356183513513513	growth_supernatant	False	True	False
2781	2	0.170982651917971	1.5471268929973945	0.008001	0.007001	1.0	0.0422625811518324	0.0356183513513513	growth_supernatant	True	True	False
2789	2	0.2239938871117927	1.5201054810443533	0.001001	0.006001	0.846001	0.0404628830409356	0.011315225490196	growth_supernatant	True	True	False
2796	2	0.178037874837968	1.381970077104594	0.0110009999999999	0.0110009999999999	1.0	0.0539751191489361	0.0424219163879598	growth_supernatant	False	True	False
2806	17	0.2155926661343365	0.7975295374531199	0.002001	0.004001	0.939001	0.0339202426470588	0.0174784318181818	growth_supernatant	True	True	False
2807	2	0.2210907985295828	2.046825182939592	0.001001	0.0090009999999999	0.877001	0.0494197761904761	0.011315225490196	growth_supernatant	True	True	False
2823	14	0.216451890579748	1.0049374720878796	0.007001	0.002001	0.927001	0.0256350333333333	0.034059717299578	growth_supernatant	True	True	False
2850	2	0.156510746228591	1.5202931286179862	0.021001	0.0090009999999999	1.0	0.0494197761904761	0.061146851010101	growth_supernatant	True	False	False
2888	2	0.1689324427682002	1.2876552173003766	0.005001	0.008001	1.0	0.0454441034482758	0.0286873283582089	growth_supernatant	True	True	False
2902	4	0.2095944610618606	1.2420686530984564	0.005001	0.006001	0.972001	0.0404628830409356	0.0286873283582089	growth_supernatant	True	True	False
2912	9	0.1759479443445471	1.0139409071823098	0.044001	0.003001	1.0	0.0300882869565217	0.0959038809073724	growth_supernatant	True	False	False
2917	3	0.190977706117597	1.3376319733226325	0.006001	0.006001	1.0	0.0404628830409356	0.0311673558558558	growth_supernatant	True	True	False
2924	2	0.2232351101695431	1.5822490092687278	1e-06	0.003001	0.854001	0.0300882869565217	2.175471698113208e-05	growth_supernatant	True	True	False
2990	7	0.2293119933432365	0.7972882276948293	0.007001	0.039001	0.761001	0.1031379655963302	0.034059717299578	growth_supernatant	False	True	False
3015	6	0.2261328646431958	1.200128411462016	0.004001	0.003001	0.8120010000000001	0.0300882869565217	0.0250714836956521	growth_supernatant	True	True	False
3016	2	0.2161295506967052	1.5759093504659387	0.001001	0.004001	0.933001	0.0339202426470588	0.011315225490196	growth_supernatant	True	True	False
3030	2	0.1679364067579314	1.0877276276594894	0.0110009999999999	0.030001	1.0	0.0860476442786069	0.0424219163879598	growth_supernatant	False	True	False
3033	3	0.2349087298703746	2.453187250484259	0.001001	0.003001	0.649001	0.0300882869565217	0.011315225490196	growth_supernatant	True	True	False
3037	4	0.2476093192212803	1.2904802290270427	0.001001	0.001001	0.4230009999999999	0.0172261641791044	0.011315225490196	growth_supernatant	True	True	False
3040	4	0.1803182062461347	1.153934523391855	0.0130009999999999	0.006001	1.0	0.0404628830409356	0.0469910752351097	growth_supernatant	True	True	False
3047	2	0.177765373608835	1.132003706171718	0.004001	0.018001	1.0	0.0660992133757961	0.0250714836956521	growth_supernatant	False	True	False
3068	2	0.1945596181469402	1.294969112356776	0.001001	0.0110009999999999	0.998001	0.0539751191489361	0.011315225490196	growth_supernatant	False	True	False
3125	2	0.2232446641359334	1.7660406976063578	0.002001	0.005001	0.854001	0.0374425519480519	0.0174784318181818	growth_supernatant	True	True	False
3131	18	0.2235684919543627	0.8617354709551281	0.0090009999999999	0.008001	0.851001	0.0454441034482758	0.0384376037037037	growth_supernatant	True	True	False
3133	2	0.1664813066414897	0.9514847791801092	0.014001	0.059001	1.0	0.1368775714285714	0.0492169298780487	growth_supernatant	False	True	False
3135	35	0.2499357640002769	0.7970399647140175	0.002001	0.003001	0.395001	0.0300882869565217	0.0174784318181818	growth_supernatant	True	True	False
3145	27	0.2537475446433803	0.8778210135122584	0.001001	0.007001	0.342001	0.0422625811518324	0.011315225490196	growth_supernatant	True	True	False
3162	4	0.2123192817086848	0.86753720595789	0.005001	0.044001	0.957001	0.1115014351648351	0.0286873283582089	growth_supernatant	False	True	False
3164	2	0.2010783502828513	1.2791576664548965	0.004001	0.016001	0.996001	0.0631820308219178	0.0250714836956521	growth_supernatant	False	True	False
3172	3	0.1948714572875896	1.36215313241653	0.003001	0.002001	0.998001	0.0256350333333333	0.02162595625	growth_supernatant	True	True	False
3190	7	0.2640406885258144	1.125332769861865	0.002001	0.004001	0.235001	0.0339202426470588	0.0174784318181818	growth_supernatant	True	True	False
3196	8	0.2355125804782556	0.7781263849846304	0.002001	0.050001	0.638001	0.121884044397463	0.0174784318181818	growth_supernatant	False	True	False
3197	3	0.1632475620648004	1.3158332931054428	0.024001	0.006001	1.0	0.0404628830409356	0.0652668702830188	growth_supernatant	True	False	False
3207	3	0.2134970105082004	1.6965818838374327	0.003001	0.002001	0.951001	0.0256350333333333	0.02162595625	growth_supernatant	True	True	False
3211	3	0.1861963938760755	0.8041425628612334	0.0110009999999999	0.081001	1.0	0.1726324454713493	0.0424219163879598	growth_supernatant	False	True	False
3214	10	0.2081675870228323	0.8791950725999487	0.010001	0.0110009999999999	0.976001	0.0539751191489361	0.0401782334494773	growth_supernatant	False	True	False
3228	2	0.2034673105037339	1.2731325200061905	0.003001	0.012001	0.990001	0.056478175510204	0.02162595625	growth_supernatant	False	True	False
3240	5	0.1967096205130345	1.1124309772759773	0.008001	0.006001	0.997001	0.0404628830409356	0.0356183513513513	growth_supernatant	True	True	False
3249	22	0.2319748957458178	0.7682982357518188	0.0090009999999999	0.018001	0.705001	0.0660992133757961	0.0384376037037037	growth_supernatant	False	True	False
3270	6	0.2147235343269636	1.5250742700079052	0.002001	0.003001	0.946001	0.0300882869565217	0.0174784318181818	growth_supernatant	True	True	False
3281	3	0.181888858662314	1.4623944438280183	0.006001	0.001001	1.0	0.0172261641791044	0.0311673558558558	growth_supernatant	True	True	False
3323	6	0.2008491900824705	1.049747113768661	0.010001	0.004001	0.996001	0.0339202426470588	0.0401782334494773	growth_supernatant	True	True	False
3335	12	0.2099625145523016	1.4203203410024958	0.010001	1e-06	0.970001	3.294285714285714e-05	0.0401782334494773	growth_supernatant	True	True	False
3336	2	0.0284372602061119	0.0826417470082897	0.334001	0.696001	1.0	0.7806314717898832	0.3816681397423191	growth_supernatant	False	False	False
3339	6	0.1933400987611918	0.9720282315687204	0.008001	0.004001	0.999001	0.0339202426470588	0.0356183513513513	growth_supernatant	True	True	False
3349	2	0.2177396448285753	1.4024411116840465	0.006001	0.018001	0.917001	0.0660992133757961	0.0311673558558558	growth_supernatant	False	True	False
3373	2	0.183390652775033	1.282866682419903	0.005001	0.022001	1.0	0.0748293598820059	0.0286873283582089	growth_supernatant	False	True	False
3374	3	0.2327466517937816	1.5796230245600402	0.002001	0.001001	0.6860010000000001	0.0172261641791044	0.0174784318181818	growth_supernatant	True	True	False
3381	3	0.1882117633869208	1.095767822781456	0.008001	0.021001	1.0	0.0724974640718563	0.0356183513513513	growth_supernatant	False	True	False
3416	9	0.209232441273295	0.811974523610232	0.005001	0.016001	0.975001	0.0631820308219178	0.0286873283582089	growth_supernatant	False	True	False
3426	3	0.1993369703065284	1.2755328383281876	0.008001	0.0090009999999999	0.997001	0.0494197761904761	0.0356183513513513	growth_supernatant	True	True	False
3432	5	0.1961458398622343	0.9260984192125225	0.005001	0.010001	0.998001	0.0528951972477064	0.0286873283582089	growth_supernatant	False	True	False
3441	4	0.2078513998186378	1.2550643394176062	0.003001	0.001001	0.976001	0.0172261641791044	0.02162595625	growth_supernatant	True	True	False
3477	2	0.2279914974422983	1.6807078849270771	1e-06	0.003001	0.780001	0.0300882869565217	2.175471698113208e-05	growth_supernatant	True	True	False
3478	9	0.2325761576333659	0.9514950309745368	0.006001	0.004001	0.6870010000000001	0.0339202426470588	0.0311673558558558	growth_supernatant	True	True	False
3480	2	0.1876724801474591	1.4825476767137904	0.005001	0.023001	1.0	0.0766478410404624	0.0286873283582089	growth_supernatant	False	True	False
3484	4	0.2188392934263127	0.8862624636245748	0.002001	0.031001	0.907001	0.0871808609756097	0.0174784318181818	growth_supernatant	False	True	False
3556	16	0.2607901694926355	1.0750803665312154	0.003001	0.002001	0.262001	0.0256350333333333	0.02162595625	growth_supernatant	True	True	False
3566	2	0.2049244490201064	1.5749125427734303	0.002001	0.004001	0.987001	0.0339202426470588	0.0174784318181818	growth_supernatant	True	True	False
3572	8	0.1903860822625124	1.0111131908450657	0.021001	0.0090009999999999	1.0	0.0494197761904761	0.061146851010101	growth_supernatant	True	False	False
3573	11	0.1929166973790231	0.8919192361646787	0.026001	0.004001	0.999001	0.0339202426470588	0.0689175931034482	growth_supernatant	True	False	False
3578	2	0.3017958609987334	2.559127866989639	1e-06	1e-06	0.025001	3.294285714285714e-05	2.175471698113208e-05	growth_supernatant	True	True	True
3620	2	0.1688796256362765	1.1907338045034497	0.012001	0.027001	1.0	0.0825786551724137	0.045219454248366	growth_supernatant	False	True	False
3634	5	0.2005405775875659	1.1288678158565175	0.008001	0.007001	0.996001	0.0422625811518324	0.0356183513513513	growth_supernatant	True	True	False
3682	33	0.2864999226555291	0.7761717903836399	0.001001	0.006001	0.061001	0.0404628830409356	0.011315225490196	growth_supernatant	True	True	False
3690	4	0.2319734041702005	1.107583597409684	0.001001	0.014001	0.705001	0.060235645522388	0.011315225490196	growth_supernatant	False	True	False
3708	23	0.1939194218521376	0.9996321203392756	0.032001	0.001001	0.999001	0.0172261641791044	0.0778420949367088	growth_supernatant	True	False	False
3727	2	0.1718099800046753	1.0316239619505785	0.010001	0.046001	1.0	0.1145554060475162	0.0401782334494773	growth_supernatant	False	True	False
3739	2	0.1916580449337384	1.268242340153909	0.006001	0.026001	1.0	0.0801581631016042	0.0311673558558558	growth_supernatant	False	True	False
3744	4	0.2201175455726961	1.5949965867054448	0.001001	0.001001	0.893001	0.0172261641791044	0.011315225490196	growth_supernatant	True	True	False
3786	2	0.1668665920867486	1.331741369440341	0.0090009999999999	0.031001	1.0	0.0871808609756097	0.0384376037037037	growth_supernatant	False	True	False
3787	3	0.1796389907066132	1.1168862350577893	0.006001	0.024001	1.0	0.0775158347338935	0.0311673558558558	growth_supernatant	False	True	False
3831	13	0.2535086836141277	1.1871102496139494	1e-06	0.002001	0.3450009999999999	0.0256350333333333	2.175471698113208e-05	growth_supernatant	True	True	False
3843	4	0.2161224658354379	0.840977611171989	0.003001	0.053001	0.933001	0.1262606466942148	0.02162595625	growth_supernatant	False	True	False
3848	2	0.1711922673862884	1.2955268366732042	0.012001	0.023001	1.0	0.0766478410404624	0.045219454248366	growth_supernatant	False	True	False
3870	6	0.2179554285362663	1.1096466008668509	0.001001	0.005001	0.915001	0.0374425519480519	0.011315225490196	growth_supernatant	True	True	False
3883	13	0.2182422044113911	1.0401631360220478	0.007001	0.003001	0.910001	0.0300882869565217	0.034059717299578	growth_supernatant	True	True	False
3896	2	0.1965451405143558	1.6534278550152062	0.004001	0.012001	0.997001	0.056478175510204	0.0250714836956521	growth_supernatant	False	True	False
3919	4	0.2265177778995245	1.4658722468334948	0.002001	0.001001	0.8050010000000001	0.0172261641791044	0.0174784318181818	growth_supernatant	True	True	False
3926	2	0.2264836224964019	2.3219249657060246	1e-06	0.001001	0.8050010000000001	0.0172261641791044	2.175471698113208e-05	growth_supernatant	True	True	False
3950	2	0.2017279844672553	2.0585232209075857	1e-06	0.003001	0.996001	0.0300882869565217	2.175471698113208e-05	growth_supernatant	True	True	False
3951	4	0.2096261861708086	0.9277939061906276	0.008001	0.032001	0.972001	0.0891235579710145	0.0356183513513513	growth_supernatant	False	True	False
3952	3	0.1812820754072497	0.8940863075754749	0.008001	0.048001	1.0	0.1182588739316239	0.0356183513513513	growth_supernatant	False	True	False
3969	2	0.1722930399219551	0.9905440876870328	0.014001	0.048001	1.0	0.1182588739316239	0.0492169298780487	growth_supernatant	False	True	False
4009	2	0.2330432022789384	1.965477881935907	0.001001	0.001001	0.6800010000000001	0.0172261641791044	0.011315225490196	growth_supernatant	True	True	False
4010	7	0.1519322244585285	1.1847105919418086	0.090001	0.007001	1.0	0.0422625811518324	0.1506112525399129	growth_supernatant	True	False	False
4025	8	0.2397958195666463	0.9775874825486304	0.001001	0.004001	0.5540010000000001	0.0339202426470588	0.011315225490196	growth_supernatant	True	True	False
4035	2	0.2518062938676798	1.9229151346079807	1e-06	1e-06	0.3720009999999999	3.294285714285714e-05	2.175471698113208e-05	growth_supernatant	True	True	False
4053	7	0.2370008964246895	1.9397212211627337	0.001001	1e-06	0.604001	3.294285714285714e-05	0.011315225490196	growth_supernatant	True	True	False
4070	2	0.2200370186640209	1.5430267171801066	0.002001	0.007001	0.893001	0.0422625811518324	0.0174784318181818	growth_supernatant	True	True	False
4074	4	0.2112507017688448	1.18244684238832	1e-06	0.0110009999999999	0.966001	0.0539751191489361	2.175471698113208e-05	growth_supernatant	False	True	False
4078	4	0.2040443211081825	1.267496912281856	0.004001	0.004001	0.990001	0.0339202426470588	0.0250714836956521	growth_supernatant	True	True	False
4096	2	0.2753600189896713	2.140954951979713	1e-06	1e-06	0.117001	3.294285714285714e-05	2.175471698113208e-05	growth_supernatant	True	True	False
4136	11	0.2052571258050666	0.7871044022713903	0.0110009999999999	0.024001	0.986001	0.0775158347338935	0.0424219163879598	growth_supernatant	False	True	False
4138	2	0.191202454756928	1.2865696465292835	0.005001	0.0110009999999999	1.0	0.0539751191489361	0.0286873283582089	growth_supernatant	False	True	False
4230	2	0.1016174350673201	0.4223271623613296	0.140001	0.4240009999999999	1.0	0.5462269865921787	0.2058943278061224	growth_supernatant	False	False	False
4232	2	0.1794232635669079	1.6333586986887387	0.010001	0.008001	1.0	0.0454441034482758	0.0401782334494773	growth_supernatant	True	True	False
4237	6	0.2239712187245668	0.9365415633790092	0.001001	0.002001	0.846001	0.0256350333333333	0.011315225490196	growth_supernatant	True	True	False
4244	2	0.1868457591150599	1.495508891092059	0.0090009999999999	0.017001	1.0	0.0651234318936877	0.0384376037037037	growth_supernatant	False	True	False
4270	3	0.1775631391763848	1.3575996402445198	0.014001	0.006001	1.0	0.0404628830409356	0.0492169298780487	growth_supernatant	True	True	False
4279	2	0.1908108424284944	2.1283917328177178	0.001001	1e-06	1.0	3.294285714285714e-05	0.011315225490196	growth_supernatant	True	True	False
4280	4	0.1933721034125345	1.238862454358715	0.006001	0.006001	0.999001	0.0404628830409356	0.0311673558558558	growth_supernatant	True	True	False
4363	6	0.1851783801814374	0.7301995628636995	0.0090009999999999	0.028001	1.0	0.0838575402597402	0.0384376037037037	growth_supernatant	False	True	False
4364	2	0.1740399604744103	1.4008185735001186	0.0130009999999999	0.0110009999999999	1.0	0.0539751191489361	0.0469910752351097	growth_supernatant	False	True	False
4377	5	0.1681946284086401	0.815368946005792	0.029001	0.0090009999999999	1.0	0.0494197761904761	0.0731688249452954	growth_supernatant	True	False	False
4389	2	0.2341242589223748	2.1881709646069143	0.001001	0.005001	0.6630010000000001	0.0374425519480519	0.011315225490196	growth_supernatant	True	True	False
